,Price,Manufacturer,Model,Prod. year,title_status,Mileage,Color,state,Levy,Category,Leather interior,Fuel type,Engine volume,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Airbags
8234,4547,volkswagen,Scirocco,2015,,111965.0,Black,,155.0,Sedan,Yes,Petrol,0.2,4.0,Automatic,Front,04-May,Left wheel,12.0
8235,28539,chevrolet,Silverado,2018,,28890.0,Red,,2715.0,Jeep,Yes,Petrol,5.3,8.0,Automatic,Front,04-May,Left wheel,12.0
8236,6899,chevrolet,Cruze,2009,,145060.0,Silver,,789.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8238,26343,subaru,Forester,2014,,95000.0,White,,777.0,Jeep,Yes,Petrol,2.5,4.0,Automatic,4x4,04-May,Left wheel,12.0
8245,8985,toyota,Aqua,2015,,154540.0,Silver,,308.0,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8246,54568,lexus,GX 470,2013,,202651.0,Black,,1360.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,04-May,Left wheel,0.0
8248,12121,toyota,Aqua,2013,,105900.0,White,,502.0,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8253,39201,honda,Cr-v,2015,,50800.0,Grey,,900.0,Jeep,Yes,Petrol,2.4,4.0,Automatic,4x4,04-May,Left wheel,12.0
8254,2509,cadillac,SRX,2010,,216155.0,Pink,,1211.0,Sedan,Yes,Petrol,3.0,6.0,Automatic,Front,04-May,Left wheel,12.0
8255,18817,toyota,Prius,2013,,125000.0,White,,585.0,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,04-May,Left wheel,8.0
8256,18826,hyundai,Elantra,2011,,173678.0,White,,583.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8258,21103,hyundai,H1,2011,,232078.0,Silver,,862.0,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8259,9565,toyota,Highlander,2012,,285186.0,Grey,,1058.0,Jeep,Yes,Petrol,3.5,6.0,Automatic,Front,04-May,Left wheel,12.0
8260,14583,ford,F150,2017,,118462.0,Black,,1342.0,Pickup,Yes,Petrol,2.7,6.0,Automatic,Rear,04-May,Left wheel,12.0
8261,32615,toyota,Camry,2015,,60000.0,Black,,934.0,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,04-May,Left wheel,12.0
8263,18092,ssangyong,Korando,2011,,139924.0,White,,707.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8265,25889,ssangyong,REXTON,2010,,93376.0,Black,,1099.0,Jeep,Yes,Diesel,2.7,4.0,Automatic,Front,04-May,Left wheel,4.0
8266,16327,hyundai,Genesis,2010,,95510.0,Silver,,836.0,Coupe,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8269,5341,chevrolet,Lacetti,2009,,94201.0,Silver,,790.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8271,8467,nissan,Frontier,2014,,86203.0,Grey,,777.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Rear,04-May,Left wheel,12.0
8272,37633,hyundai,Santa FE,2016,,194067.0,Black,,891.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8273,49459,hyundai,Sonata,2016,,49829.0,White,,891.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8278,14740,chevrolet,Cruze,2015,,73000.0,White,,562.0,Sedan,Yes,Petrol,1.4,4.0,Automatic,Front,04-May,Left wheel,12.0
8284,17562,lexus,GX 470,2014,,146218.0,Black,,1356.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,04-May,Left wheel,0.0
8286,1490,honda,Cr-v,2011,,272542.0,Grey,,831.0,Jeep,Yes,Petrol,2.4,4.0,Automatic,4x4,04-May,Left wheel,12.0
8290,12858,mercedes-benz,GLA 250,2015,,159928.0,Black,,765.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,0.0
8292,35046,ssangyong,REXTON,2013,,149792.0,Silver,,640.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8293,44862,honda,Civic,2016,,36808.0,Black,,891.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8295,5802,mercedes-benz,E 350,2013,,107800.0,Grey,,1055.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,04-May,Left wheel,12.0
8296,33230,hyundai,Tucson,2014,,137469.0,Black,,639.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8298,32979,hyundai,H1,2014,,122614.0,Grey,,777.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8300,21040,toyota,Aqua,2015,,67986.0,White,,595.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8301,28423,hyundai,H1,2014,,190000.0,White,,777.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8302,79782,ford,F150,2012,,142930.0,Grey,,1058.0,Sedan,Yes,Petrol,3.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8305,15053,toyota,Camry,2014,,107000.0,Black,,777.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
8308,15681,chevrolet,Cruze,2015,,75000.0,White,,562.0,Sedan,No,Petrol,1.4,4.0,Tiptronic,Front,04-May,Left wheel,10.0
8311,14426,chevrolet,Cruze,2014,,68000.0,Black,,584.0,Sedan,No,Petrol,1.8,4.0,Manual,Front,04-May,Left wheel,6.0
8315,17249,toyota,Prius C,2012,,100000.0,White,,475.0,Hatchback,No,Hybrid,1.4,4.0,Automatic,Front,04-May,Left wheel,6.0
8316,2274,toyota,Camry,2014,,128739.0,Green,,394.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
8317,23521,nissan,Juke Nismo RS,2014,,70900.0,White,,528.0,Jeep,Yes,Petrol,1.6,4.0,Manual,Front,04-May,Left wheel,8.0
8320,56450,mercedes-benz,ML 350,2014,,190000.0,Black,,1053.0,Jeep,Yes,Diesel,3.5,6.0,Tiptronic,4x4,04-May,Left wheel,0.0
8321,9832,daewoo,Lacetti,2011,,151842.0,White,,583.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8322,3763,chevrolet,Volt,2014,,138491.0,Black,,259.0,Hatchback,Yes,Hybrid,1.4,4.0,Automatic,Front,04-May,Left wheel,0.0
8323,18826,hyundai,Sonata,2011,,117543.0,Silver,,707.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8324,1646,hyundai,Sonata,2015,,77830.0,Grey,,441.0,Sedan,Yes,Hybrid,2.4,4.0,Automatic,Front,04-May,Left wheel,12.0
8325,1568,mercedes-benz,E 350,2011,,226251.0,Black,,1172.0,Coupe,Yes,Diesel,3.5,6.0,Automatic,Rear,02-Mar,Left wheel,12.0
8326,11290,toyota,Prius C,2012,,139005.0,Blue,,503.0,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,12.0
8328,17346,hyundai,H1,2012,,230000.0,Yellow,,781.0,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8329,44724,hyundai,Santa FE,2016,,137986.0,Silver,,971.0,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,04-May,Left wheel,4.0
8330,17923,hyundai,Tucson,2010,,173169.0,Grey,,836.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8334,19416,hyundai,Elantra,2012,,143502.0,White,,531.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8335,1725,chevrolet,Volt,2014,,133195.0,Black,,259.0,Hatchback,Yes,Hybrid,1.4,4.0,Automatic,Front,04-May,Left wheel,12.0
8339,15053,chevrolet,Cruze,2017,,8960.0,White,,738.0,Sedan,No,Petrol,1.4,4.0,Tiptronic,Front,04-May,Left wheel,10.0
8340,28852,hyundai,Elantra,2017,,20000.0,Black,,1017.0,Sedan,No,Petrol,2.0,4.0,Tiptronic,Front,04-May,Left wheel,12.0
8341,48998,hyundai,Santa FE,2015,,104667.0,Grey,,765.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8342,35962,hyundai,Santa FE,2013,,190000.0,Grey,,640.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8343,17876,bmw,X6,2014,,62192.0,Black,,1301.0,Jeep,Yes,Petrol,4.4,8.0,Automatic,4x4,04-May,Left wheel,12.0
8345,33575,hyundai,Tucson,2014,,87720.0,Brown,,639.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8347,31747,hyundai,Santa FE,2014,,20900.0,Black,,639.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8349,11133,honda,FIT,2012,,90000.0,White,,1268.0,Sedan,No,Hybrid,1.5,4.0,Tiptronic,Front,04-May,Right-hand drive,2.0
8350,24148,hyundai,Sonata,2015,,120000.0,Blue,,900.0,Sedan,No,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,10.0
8351,59834,honda,Civic,2016,,3785.0,Grey,,690.0,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8354,15994,bmw,X5,2012,,232789.0,Grey,,919.0,Jeep,Yes,Petrol,3.0,6.0,Automatic,4x4,04-May,Left wheel,12.0
8356,36865,hyundai,Santa FE,2014,,144009.0,Silver,,639.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8357,15053,chevrolet,Cruze,2018,,37400.0,Black,,781.0,Sedan,No,Petrol,1.4,4.0,Automatic,Front,04-May,Left wheel,8.0
8358,15681,chevrolet,Lacetti,2009,,6500.0,White,,966.0,Sedan,Yes,Diesel,2.0,14.0,Automatic,Front,04-May,Left wheel,8.0
8360,36231,hyundai,H1,2016,,182541.0,Silver,,1091.0,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8361,1646,toyota,Highlander,2008,,269162.0,Silver,,1750.0,Jeep,Yes,Hybrid,3.3,6.0,Automatic,4x4,04-May,Left wheel,12.0
8362,23207,nissan,Quest,2011,,89000.0,Grey,,1172.0,Minivan,No,Petrol,3.5,6.0,Automatic,Front,04-May,Left wheel,12.0
8363,31047,bmw,X5,2012,,70994.0,Black,,919.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,04-May,Left wheel,0.0
8364,6899,honda,FIT,2012,,146000.0,White,,1111.0,Hatchback,No,Petrol,1.3,4.0,Automatic,Front,04-May,Right-hand drive,2.0
8365,21768,ssangyong,REXTON,2011,,172392.0,White,,707.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8367,34419,ssangyong,Actyon,2016,,18498.0,Blue,,730.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8369,31047,mercedes-benz,E 350,2014,,132349.0,Grey,,1053.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,04-May,Left wheel,12.0
8371,23207,hyundai,Elantra,2016,,33017.0,White,,730.0,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8372,29793,toyota,CHR,2019,,4330.0,White,,1077.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,12.0
8373,21395,hyundai,I30,2015,,170000.0,White,,629.0,Hatchback,Yes,Diesel,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8374,60502,honda,FIT,2018,,8000.0,Black,,831.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8376,46490,hyundai,Santa FE,2013,,90220.0,Black,,640.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8377,5959,kia,Sportage,2007,,71168.0,Black,,1282.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8378,14122,hyundai,Tucson,2011,,67630.0,Silver,,707.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8379,8154,bmw,X5,2012,,103458.0,White,,919.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,04-May,Left wheel,0.0
8380,1490,lexus,CT 200h,2012,,174106.0,White,,586.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,04-May,Left wheel,0.0
8382,8000,toyota,Vitz,2012,,193000.0,Yellow,,1111.0,Hatchback,No,Petrol,1.3,4.0,Variator,4x4,04-May,Right-hand drive,2.0
8387,21953,toyota,RAV 4,2012,,109500.0,White,,781.0,Jeep,No,Petrol,2.5,4.0,Tiptronic,Front,04-May,Left wheel,6.0
8389,7213,hyundai,Sonata,2017,,138459.0,Silver,,481.0,Sedan,Yes,Hybrid,2.0,4.0,Automatic,Front,04-May,Left wheel,0.0
8391,15681,hyundai,Sonata,2016,,295970.0,Silver,,891.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8392,25089,toyota,Tundra,2017,,123862.0,White,,2736.0,Jeep,Yes,Petrol,5.7,8.0,Automatic,4x4,02-Mar,Left wheel,12.0
8393,51373,hyundai,Santa FE,2015,,63323.0,Black,,765.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8395,16766,hyundai,Genesis,2011,,114021.0,White,,1266.0,Coupe,Yes,Petrol,3.8,4.0,Automatic,Front,04-May,Left wheel,4.0
8396,40634,ssangyong,Actyon,2017,,25758.0,Brown,,831.0,Jeep,Yes,Diesel,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8398,28391,hyundai,Santa FE,2013,,45881.0,White,,640.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8399,19500,nissan,X-Terra,2010,,145000.0,Blue,,1586.0,Jeep,Yes,Petrol,4.0,6.0,Automatic,4x4,04-May,Left wheel,6.0
8402,13799,hyundai,Sonata,2014,,185302.0,White,,639.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8403,6899,chrysler,300,2015,,139712.0,Red,,1307.0,Sedan,Yes,Petrol,3.6,6.0,Automatic,Rear,04-May,Left wheel,12.0
8404,23828,hyundai,Genesis,2010,,238558.0,Grey,,1324.0,Sedan,Yes,Petrol,3.3,4.0,Automatic,Front,04-May,Left wheel,4.0
8406,62493,honda,Civic,2018,,8520.0,Red,,831.0,Coupe,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8408,21326,lexus,CT 200h,2012,,95000.0,Carnelian red,,586.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,04-May,Left wheel,10.0
8410,11604,toyota,Prius,2011,,287100.0,Golden,,645.0,Hatchback,Yes,Hybrid,1.8,4.0,Tiptronic,Front,04-May,Left wheel,12.0
8412,16618,hyundai,Elantra,2012,,115471.0,Grey,,531.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8413,1882,toyota,Prius,2009,,142426.0,White,,746.0,Sedan,Yes,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,12.0
8415,54954,chevrolet,Impala,2016,,63000.0,White,,1091.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8416,11290,toyota,Prius,2009,,237872.0,Brown,,746.0,Sedan,No,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,8.0
8417,22433,hyundai,H1,2013,,69315.0,Black,,779.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8419,54349,honda,Civic,2017,,16000.0,Grey,,1017.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8422,1176,bmw,435,2014,,90029.0,Grey,,915.0,Coupe,Yes,Petrol,3.0,6.0,Automatic,Rear,02-Mar,Left wheel,12.0
8423,37291,jeep,Compass,2014,,84414.0,Black,,749.0,Jeep,Yes,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,4.0
8424,9722,nissan,Note,2014,,125000.0,Silver,,1030.0,Hatchback,No,Petrol,1.2,3.0,Automatic,Front,04-May,Right-hand drive,2.0
8428,9722,land rover,Range Rover,2016,,79496.0,Black,,1292.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,Front,04-May,Left wheel,12.0
8431,15681,hyundai,Sonata,2016,,258942.0,Silver,,891.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8433,12858,ford,Fusion,2013,,83718.0,White,,779.0,Sedan,No,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,0.0
8434,15367,toyota,Prius C,2012,,132462.0,White,,503.0,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,04-May,Left wheel,7.0
8435,17876,volkswagen,Jetta,2015,,71777.0,Grey,,697.0,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,Front,04-May,Left wheel,10.0
8436,22580,volkswagen,Jetta,2015,,39000.0,Red,,697.0,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,Front,04-May,Left wheel,6.0
8437,96071,hyundai,Santa FE,2018,,5964.0,White,,1178.0,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,04-May,Left wheel,4.0
8438,9261,chevrolet,Cruze,2011,,52715.0,Grey,,707.0,Sedan,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8439,39829,ford,Fusion,2018,,39000.0,Silver,,505.0,Sedan,Yes,Hybrid,2.0,4.0,Tiptronic,Front,04-May,Left wheel,12.0
8442,17249,volkswagen,Passat,2014,,197600.0,Grey,,584.0,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,Front,04-May,Left wheel,10.0
8445,31248,hyundai,Tucson,2015,,108505.0,Grey,,765.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8446,6586,bmw,X5,2011,,117194.0,Black,,1018.0,Jeep,Yes,Petrol,3.0,6.0,Automatic,4x4,04-May,Left wheel,12.0
8449,14113,kia,Optima,2012,,55521.0,White,,641.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8450,11133,toyota,Prius,2007,,107248.0,Silver,,988.0,Sedan,No,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,6.0
8451,36426,hyundai,Elantra,2018,,35643.0,White,,880.0,Sedan,Yes,LPG,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8452,18817,toyota,Camry,2018,,35058.0,White,,609.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
8455,18500,hyundai,Grandeur,2012,,226843.0,Silver,,919.0,Sedan,Yes,LPG,3.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8457,10820,mitsubishi,Lancer GT,2013,,112221.0,Blue,,751.0,Hatchback,No,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,10.0
8467,45674,jaguar,XF,2015,,71309.0,White,,833.0,Sedan,Yes,Diesel,2.2,4.0,Automatic,Front,04-May,Left wheel,4.0
8471,17562,ford,Escape,2009,,143000.0,Black,,1185.0,Jeep,No,Hybrid,2.5,4.0,Automatic,4x4,04-May,Left wheel,12.0
8473,14959,chevrolet,Orlando,2012,,222303.0,Silver,,642.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8475,13172,fiat,500,2014,,25000.0,Green,,473.0,Coupe,Yes,Petrol,1.4,4.0,Tiptronic,Front,02-Mar,Left wheel,6.0
8476,17876,toyota,Corolla LE,2010,,119000.0,Silver,,761.0,Sedan,No,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,6.0
8480,4077,acura,TSX,2012,,117874.0,Black,,753.0,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,12.0
8481,31361,toyota,Prius,2016,,130000.0,White,,397.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,04-May,Left wheel,8.0
8482,16935,hyundai,Elantra,2014,,105600.0,Beige,,584.0,Sedan,No,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,0.0
8483,11604,toyota,Prius,2008,,95500.0,Silver,,843.0,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,12.0
8487,6272,cadillac,ATS,2013,,196770.0,White,,779.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Rear,04-May,Left wheel,12.0
8488,19579,toyota,Aqua,2015,,69000.0,White,,595.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8489,22825,chevrolet,Malibu,2012,,114929.0,Black,,642.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8490,27591,hyundai,Tucson,2011,,68047.0,Black,,707.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8493,35902,hyundai,H1,2014,,169109.0,Yellow,,777.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8495,24327,ssangyong,Korando,2013,,98895.0,White,,640.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8497,6895,nissan,March,2012,,59847.0,Purple,,1032.0,Hatchback,No,Petrol,1.2,4.0,Automatic,Front,04-May,Right-hand drive,2.0
8498,34406,hyundai,Santa FE,2016,,185011.0,White,,891.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8499,16480,hyundai,Elantra,2014,,140765.0,Silver,,528.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8500,19384,chevrolet,Malibu,2012,,162069.0,Silver,,642.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8501,1568,mercedes-benz,E 350,2016,,77205.0,Grey,,1493.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,04-May,Left wheel,12.0
8503,25089,ssangyong,Actyon,2016,,13530.0,White,,730.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8504,3763,toyota,Tacoma,2014,,64994.0,Grey,,832.0,Jeep,Yes,Petrol,2.7,4.0,Automatic,Rear,04-May,Left wheel,12.0
8506,10036,toyota,Aqua,2012,,123000.0,Black,,1268.0,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,04-May,Right-hand drive,2.0
8507,18983,ssangyong,Korando,2012,,167000.0,Silver,,642.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8508,48610,mercedes-benz,E 350,2014,,142400.0,White,,1053.0,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,Rear,04-May,Left wheel,12.0
8509,3293,toyota,Prius,2010,,159382.0,White,,761.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,04-May,Left wheel,12.0
8510,28225,hyundai,Santa FE,2014,,39138.0,White,,639.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8511,15483,ssangyong,Actyon,2011,,149720.0,White,,707.0,Sedan,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8512,10349,honda,FIT,2014,,136000.0,Silver,,1266.0,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,04-May,Right-hand drive,6.0
8514,7997,mercedes-benz,E 350,2011,,273186.0,White,,1018.0,Sedan,Yes,Diesel,3.0,6.0,Automatic,Rear,04-May,Left wheel,12.0
8521,49798,hyundai,Santa FE,2015,,93555.0,White,,765.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8523,51965,hyundai,Santa FE,2016,,49515.0,White,,891.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8525,6429,opel,Combo,2003,,215522.0,Blue,,1438.0,Goods wagon,No,Diesel,1.7,4.0,Manual,Front,02-Mar,Left wheel,2.0
8526,5175,mercedes-benz,C 300,2010,,108517.0,White,,1211.0,Sedan,Yes,Petrol,3.0,6.0,Automatic,4x4,04-May,Left wheel,12.0
8528,13172,toyota,Prius,2008,,166800.0,Silver,,843.0,Hatchback,Yes,Hybrid,1.5,4.0,Variator,Front,04-May,Left wheel,8.0
8529,11917,hyundai,Veloster,2012,,79000.0,Silver,,531.0,Coupe,Yes,Petrol,1.6,4.0,Tiptronic,Front,02-Mar,Left wheel,10.0
8530,31047,bmw,X5,2012,,70994.0,Black,,919.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,04-May,Left wheel,0.0
8531,24004,hyundai,H1,2011,,72302.0,Silver,,862.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8532,1490,lexus,CT 200h,2012,,174106.0,White,,586.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,04-May,Left wheel,0.0
8533,24327,hyundai,Santa FE,2011,,126799.0,Silver,,769.0,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,04-May,Left wheel,4.0
8534,12544,ford,Focus,2014,,156043.0,Black,,639.0,Hatchback,No,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,0.0
8535,30891,honda,Civic,2015,,100658.0,Silver,,697.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,4.0
8537,38574,bmw,528,2014,,124000.0,Silver,,639.0,Sedan,Yes,Petrol,2.0,4.0,Tiptronic,Rear,04-May,Left wheel,10.0
8538,50008,jeep,Grand Cherokee,2012,,105757.0,Black,,1086.0,Jeep,Yes,Petrol,3.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8539,10036,honda,CR-Z,2011,,140000.0,Black,,521.0,Hatchback,No,Hybrid,1.4,4.0,Manual,Front,02-Mar,Left wheel,10.0
8545,50341,hyundai,Sonata,2017,,68009.0,Black,,1017.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8547,49864,hyundai,Tucson,2019,,66500.0,Grey,,1077.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
8549,42171,ssangyong,Actyon,2017,,67856.0,White,,831.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
8550,39559,hyundai,H1,2016,,94000.0,Grey,,1091.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8551,21012,toyota,CHR,2019,,19834.0,Silver,,1077.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,12.0
8552,32744,hyundai,H1,2014,,107483.0,Silver,,777.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
8553,43278,toyota,RAV 4,2016,,78000.0,Carnelian red,,1091.0,Jeep,No,Petrol,2.5,4.0,Automatic,4x4,04-May,Left wheel,0.0
8554,44752,chevrolet,Impala,2016,,120428.0,Black,,1091.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
